,,,GGBS ,,,,,,,Fly Ash,,,,,,,Silica Fume,,,,,,,Na(OH) content and composition,,Na2SiO3 content and composition,Aggregates Composition,,,Ratio,,,,Curing Conditions,,,Sample Dimensions,,,Compressive Strength,
Paper_ID,Title,Mix_ID,GGBS_kg_m3,GGBS_CaO_%,GGBS_SiO2_%,GGBS_Al2O3_%,GGBS_MgO_%,GGBS_Fe2O3_%,GGBS_SO3_%,FlyAsh_kg_m3,FA_CaO_%,FA_SiO2_%,FA_Al2O3_%,FA_MgO_%,FA_Fe2O3_%,FA_SO3_%,SF_kg_m3,SF_CaO_%,SF_SiO2_%,SF_Al2O3_%,SF_MgO_%,SF_Fe2O3_%,SF_SO3_%,Total NaOH (kg in 1m3 mix),Concentration (M) NaOH,Total Na2SiO3 (kg in 1m3 of mix),Coarse Aggregate (kg/m3),Fine Aggregates (kg/m3),Water (kg/m3),Activator_Binder_Ratio,Water_Binder_Ratio,Superplasticizer_%,SiO2 to Na2O (silicate modulus),Curing_Temperature,Relative Humidity,Condition,Length (mm),Breadth (mm),height (mm),CS 7 day (Mpa),CS 28 day (Mpa)
https://doi.org/10.1016/j.conbuildmat.2018.03.166,Enhancement of the properties of Ground Granulated Blast Furnace Slag based Self Compacting Geopolymer Concrete by incorporating Rice Husk Ash,MF ,0,39.7,34,14.3,9,0.5,0.35,500,1.4,51.75,34.75,1.35,6,0.04,0,0,0,0,0,0,0,65,12,163,1100,785,25,0.45,0.05,0.9,2.5,27,55,Ambient,100,100,100,19.65,20
,,M1 ,0,39.7,34,14.3,9,0.5,0.35,0,1.4,51.75,34.75,1.35,6,0.04,0,0,0,0,0,0,0,65,12,163,1100,785,25,0.45,0.05,0.9,2.5,27,55,Ambient,100,100,100,37.05,41.35
,,M2 ,475,39.7,34,14.3,9,0.5,0.35,0,1.4,51.75,34.75,1.35,6,0.04,0,0,0,0,0,0,0,65,12,163,1100,785,25,0.45,0.05,0.9,2.5,27,55,Ambient,100,100,100,38.27,42.6
,,M3 ,425,39.7,34,14.3,9,0.5,0.35,0,1.4,51.75,34.75,1.35,6,0.04,0,0,0,0,0,0,0,65,12,163,1100,785,25,0.45,0.05,0.9,2.5,27,55,Ambient,100,100,100,33.53,39.31
,,M4 ,375,39.7,34,14.3,9,0.5,0.35,0,1.4,51.75,34.75,1.35,6,0.04,0,0,0,0,0,0,0,65,12,163,1100,785,25,0.45,0.05,0.9,2.5,27,55,Ambient,100,100,100,27.81,31.59
https://doi.org/10.1016/j.conbuildmat.2019.03.228,Development of fly ash/slag based self-compacting geopolymer concrete using nano-silica and steel fiber,SF0NS0,225,34.12,36.4,11.39,1.69,10.3,0.49,225,1.6,62.33,21.14,7.15,2.4,0.1,0,,,,,,,64.3,12,160.7,742.88,865.61,36,0.5,0.08,5,2.5,70,,Heat,100,100,100,,60.7
,,SF0NS1,225,34.12,36.4,11.39,1.69,10.3,0.49,225,1.6,62.33,21.14,7.15,2.4,0.1,0,,,,,,,64.3,12,160.7,740.34,862.65,36,0.5,0.08,5,2.5,70,,Heat,100,100,100,,58.4
,,SF0NS2,225,34.12,36.4,11.39,1.69,10.3,0.49,225,1.6,62.33,21.14,7.15,2.4,0.1,0,,,,,,,64.3,12,160.7,737.8,859.69,36,0.5,0.08,5,2.5,70,,Heat,100,100,100,,57.7
,,SF0.5NS0,225,34.12,36.4,11.39,1.69,10.3,0.49,225,1.6,62.33,21.14,7.15,2.4,0.1,39.2,,,,,,,64.3,12,160.7,742.88,865.61,36,0.5,0.08,5,2.5,70,,Heat,100,100,100,,63.8
,,SF0.5NS1,225,34.12,36.4,11.39,1.69,10.3,0.49,225,1.6,62.33,21.14,7.15,2.4,0.1,39.2,,,,,,,64.3,12,160.7,742.88,865.61,36,0.5,0.08,5,2.5,70,,Heat,100,100,100,,60.2
,,SF0.5NS2,222.8,34.12,36.4,11.39,1.69,10.3,0.49,222.8,1.6,62.33,21.14,7.15,2.4,0.1,39.2,,,,,,,64.3,12,160.7,742.54,865.22,36,0.5,0.08,5,2.5,70,,Heat,100,100,100,,58
,,SF1NS0,220.5,34.12,36.4,11.39,1.69,10.3,0.49,220.5,1.6,62.33,21.14,7.15,2.4,0.1,78.4,,,,,,,64.3,12,160.7,742.21,864.83,36,0.5,0.08,5,2.5,70,,Heat,100,100,100,,65.1
,,SF1NS1,222.8,34.12,36.4,11.39,1.69,10.3,0.49,222.8,1.6,62.33,21.14,7.15,2.4,0.1,78.4,,,,,,,64.3,12,160.7,742.54,865.22,36,0.5,0.08,5,2.5,70,,Heat,100,100,100,,61.7
,,SF1NS2,220.5,34.12,36.4,11.39,1.69,10.3,0.49,220.5,1.6,62.33,21.14,7.15,2.4,0.1,78.4,,,,,,,64.3,12,160.7,742.21,864.83,36,0.5,0.08,5,2.5,70,,Heat,100,100,100,,59.9
https://doi.org/10.1016/j.conbuildmat.2014.04.010,Effect of sodium hydroxide concentration on chloride penetration and steel corrosion of fly ash-based geopolymer concrete under marine site,8-M,0,0,0,0,0,0,0,390,18.75,32.1,19.9,3.47,16.91,2.24,0,0,0,0,0,0,0,67,8,0,1092,585,135.4,0.6,0.35,0,3.3,26,,Ambient,150,150,150,,23.4
,,10-M,0,0,0,0,0,0,0,390,18.75,32.1,19.9,3.47,16.91,2.24,0,0,0,0,0,0,0,67,10,0,1092,585,135.4,0.6,0.35,0,3.3,26,,Ambient,150,150,150,,25
,,12-M,0,0,0,0,0,0,0,390,18.75,32.1,19.9,3.47,16.91,2.24,0,0,0,0,0,0,0,67,12,0,1092,585,135.4,0.6,0.35,0,3.3,26,,Ambient,150,150,150,,28.2
,,14-M,0,0,0,0,0,0,0,390,18.75,32.1,19.9,3.47,16.91,2.24,0,0,0,0,0,0,0,67,14,0,1092,585,135.4,0.6,0.35,0,3.3,26,,Ambient,150,150,150,,31.8
,,16-M,0,0,0,0,0,0,0,390,18.75,32.1,19.9,3.47,16.91,2.24,0,0,0,0,0,0,0,67,16,0,1092,585,135.4,0.6,0.35,0,3.3,26,,Ambient,150,150,150,,32.2
,,18-M,0,0,0,0,0,0,0,390,18.75,32.1,19.9,3.47,16.91,2.24,0,0,0,0,0,0,0,67,18,0,1092,585,135.4,0.6,0.35,0,3.3,26,,Ambient,150,150,150,,30.3
https://doi.org/10.1016/j.jclepro.2020.123697,Artificial neural network model to predict the compressive strength of eco-friendly geopolymer concrete incorporating silica fume and natural zeolite,SM4,379.31,37.71,35.85,13.39,9.1,1.06,2.52,0,0,0,0,0,0,0,0,0.95,94,1.2,0.95,1.6,,28.45,4,142.23,1108.8,739.2,254,0.45,0.48,0,2.35,23,,Ambient,100,100,100,52.1,62.5
,,SM4SF5,360.34,37.71,35.85,13.39,9.1,1.06,2.52,0,0,0,0,0,0,0,18.97,0.95,94,1.2,0.95,1.6,,27.03,4,135.17,1108.8,739.2,241.3,0.45,0.48,0,2.35,23,,Ambient,100,100,100,59,71.9
,,SM4SF10,341.38,37.71,35.85,13.39,9.1,1.06,2.52,0,0,0,0,0,0,0,37.93,0.95,94,1.2,0.95,1.6,,25.6,4,127.99,1108.8,739.2,228.6,0.45,0.48,0,2.35,23,,Ambient,100,100,100,63,72.2
,,SM4SF15,322.41,37.71,35.85,13.39,9.1,1.06,2.52,0,0,0,0,0,0,0,56.9,0.95,94,1.2,0.95,1.6,,24.18,4,120.92,1108.8,739.2,215.9,0.45,0.48,0,2.35,23,,Ambient,100,100,100,66,71
,,SM4SF20,303.49,37.71,35.85,13.39,9.1,1.06,2.52,0,0,0,0,0,0,0,75.86,0.95,94,1.2,0.95,1.6,,22.76,4,113.82,1108.8,739.2,203.3,0.45,0.48,0,2.35,23,,Ambient,100,100,100,67.5,80.3
,,SM4SF25,284.48,37.71,35.85,13.39,9.1,1.06,2.52,0,0,0,0,0,0,0,94.83,0.95,94,1.2,0.95,1.6,,21.34,4,106.69,1108.8,739.2,190.6,0.45,0.48,0,2.35,23,,Ambient,100,100,100,69.2,84
,,SM4SF30,265.52,37.71,35.85,13.39,9.1,1.06,2.52,0,0,0,0,0,0,0,113.79,0.95,94,1.2,0.95,1.6,,19.91,4,99.55,1108.8,739.2,177.9,0.45,0.48,0,2.35,23,,Ambient,100,100,100,71.3,88
,,SM6,379.31,37.71,35.85,13.39,9.1,1.06,2.52,0,0,0,0,0,0,0,0,0.95,94,1.2,0.95,1.6,,28.45,6,142.23,1108.8,739.2,254,0.45,0.48,0,2.35,23,,Ambient,100,100,100,48.5,58.4
,,SM6SF5,360.34,37.71,35.85,13.39,9.1,1.06,2.52,0,0,0,0,0,0,0,0,0.95,94,1.2,0.95,1.6,,27.03,6,135.17,1108.8,739.2,241.3,0.45,0.48,0,2.35,23,,Ambient,100,100,100,55.2,66.7
,,SM6SF10,341.38,37.71,35.85,13.39,9.1,1.06,2.52,0,0,0,0,0,0,0,0,0.95,94,1.2,0.95,1.6,,25.6,6,127.99,1108.8,739.2,228.6,0.45,0.48,0,2.35,23,,Ambient,100,100,100,60.1,70.3
,,SM6SF15,322.41,37.71,35.85,13.39,9.1,1.06,2.52,0,0,0,0,0,0,0,0,0.95,94,1.2,0.95,1.6,,24.18,6,120.92,1108.8,739.2,215.9,0.45,0.48,0,2.35,23,,Ambient,100,100,100,54,72.9
,,SM6SF20,303.49,37.71,35.85,13.39,9.1,1.06,2.52,0,0,0,0,0,0,0,0,0.95,94,1.2,0.95,1.6,,22.76,6,113.82,1108.8,739.2,203.3,0.45,0.48,0,2.35,23,,Ambient,100,100,100,67.1,78.9
,,SM6SF25,284.48,37.71,35.85,13.39,9.1,1.06,2.52,0,0,0,0,0,0,0,0,0.95,94,1.2,0.95,1.6,,21.34,6,106.69,1108.8,739.2,190.6,0.45,0.48,0,2.35,23,,Ambient,100,100,100,69.3,82.6
,,SM6SF30,265.52,37.71,35.85,13.39,9.1,1.06,2.52,0,0,0,0,0,0,0,0,0.95,94,1.2,0.95,1.6,,19.91,6,99.55,1108.8,739.2,177.9,0.45,0.48,0,2.35,23,,Ambient,100,100,100,71.5,86.8
,,SM8,360.34,37.71,35.85,13.39,9.1,1.06,2.52,0,0,0,0,0,0,0,18.97,0.95,94,1.2,0.95,1.6,,28.45,8,142.23,1108.8,739.2,254,0.45,0.48,0,2.35,23,,Ambient,100,100,100,45.3,55.1
,,SM8SF5,341.38,37.71,35.85,13.39,9.1,1.06,2.52,0,0,0,0,0,0,0,37.93,0.95,94,1.2,0.95,1.6,,27.03,8,135.17,1108.8,739.2,241.3,0.45,0.48,0,2.35,23,,Ambient,100,100,100,51.8,63.4
,,SM8SF10,322.41,37.71,35.85,13.39,9.1,1.06,2.52,0,0,0,0,0,0,0,56.9,0.95,94,1.2,0.95,1.6,,25.6,8,127.99,1108.8,739.2,228.6,0.45,0.48,0,2.35,23,,Ambient,100,100,100,56.7,68.2
,,SM8SF15,303.49,37.71,35.85,13.39,9.1,1.06,2.52,0,0,0,0,0,0,0,75.86,0.95,94,1.2,0.95,1.6,,24.18,8,120.92,1108.8,739.2,215.9,0.45,0.48,0,2.35,23,,Ambient,100,100,100,60.4,71
,,SM8SF20,284.48,37.71,35.85,13.39,9.1,1.06,2.52,0,0,0,0,0,0,0,94.83,0.95,94,1.2,0.95,1.6,,22.76,8,113.82,1108.8,739.2,203.3,0.45,0.48,0,2.35,23,,Ambient,100,100,100,63,75.2
,,SM8SF25,265.52,37.71,35.85,13.39,9.1,1.06,2.52,0,0,0,0,0,0,0,113.79,0.95,94,1.2,0.95,1.6,,21.34,8,106.69,1108.8,739.2,190.6,0.45,0.48,0,2.35,23,,Ambient,100,100,100,65.1,77.8
,,SM8SF30,265.52,37.71,35.85,13.39,9.1,1.06,2.52,0,0,0,0,0,0,0,75.86,0.95,94,1.2,0.95,1.6,,19.91,8,99.55,1108.8,739.2,177.9,0.45,0.48,0,2.35,23,,Ambient,100,100,100,67.2,79.5
https://doi.org/10.1080/19397038.2025.2538862,Influence of NaOH activator concentration on efflorescence and compressive strength of sustainable mortar with alkali-activated slag and fly ash binders,S100F0,436,59.41,25.75,8.03,,1.5,2.81,0,4.294,58.158,24.351,,8.517,0.068,0,0,0,0,0,0,0,95.92,6,143.88,0,1199,,0.55,,0,2.94,25,,Ambient,50,50,50,,15.59
,,S100F0,436,59.41,25.75,8.03,,1.5,2.81,0,4.294,58.158,24.351,,8.517,0.068,0,0,0,0,0,0,0,95.92,8,143.88,0,1199,,0.55,,0,2.94,25,,Ambient,50,50,50,,36.3
,,S100F0,436,59.41,25.75,8.03,,1.5,2.81,0,4.294,58.158,24.351,,8.517,0.068,0,0,0,0,0,0,0,95.92,10,143.88,0,1199,,0.55,,0,2.94,25,,Ambient,50,50,50,,50.23
,,S100F0,436,59.41,25.75,8.03,,1.5,2.81,0,4.294,58.158,24.351,,8.517,0.068,0,0,0,0,0,0,0,95.92,12,143.88,0,1199,,0.55,,0,2.94,25,,Ambient,50,50,50,,55
,,S75F25,327,59.41,25.75,8.03,,1.5,2.81,109,4.294,58.158,24.351,,8.517,0.068,0,0,0,0,0,0,0,95.92,6,143.88,0,1199,,0.55,,0,2.94,25,,Ambient,50,50,50,,26.52
,,S75F25,327,59.41,25.75,8.03,,1.5,2.81,109,4.294,58.158,24.351,,8.517,0.068,0,0,0,0,0,0,0,95.92,8,143.88,0,1199,,0.55,,0,2.94,25,,Ambient,50,50,50,,43.67
,,S75F25,327,59.41,25.75,8.03,,1.5,2.81,109,4.294,58.158,24.351,,8.517,0.068,0,0,0,0,0,0,0,95.92,10,143.88,0,1199,,0.55,,0,2.94,25,,Ambient,50,50,50,,41.52
,,S75F25,327,59.41,25.75,8.03,,1.5,2.81,109,4.294,58.158,24.351,,8.517,0.068,0,0,0,0,0,0,0,95.92,12,143.88,0,1199,s,0.55,,0,2.94,25,,Ambient,50,50,50,,47.6
,,S50F50,218,59.41,25.75,8.03,,1.5,2.81,218,4.294,58.158,24.351,,8.517,0.068,0,0,0,0,0,0,0,95.92,6,143.88,0,1199,,0.55,,0,2.94,25,,Ambient,50,50,50,,16.99
,,S50F50,218,59.41,25.75,8.03,,1.5,2.81,218,4.294,58.158,24.351,,8.517,0.068,0,0,0,0,0,0,0,95.92,8,143.88,0,1199,,0.55,,0,2.94,25,,Ambient,50,50,50,,29.55
,,S50F50,218,59.41,25.75,8.03,,1.5,2.81,218,4.294,58.158,24.351,,8.517,0.068,0,0,0,0,0,0,0,95.92,10,143.88,0,1199,,0.55,,0,2.94,25,,Ambient,50,50,50,,40.8
,,S50F50,109,59.41,25.75,8.03,,1.5,2.81,327,4.294,58.158,24.351,,8.517,0.068,0,0,0,0,0,0,0,95.92,12,143.88,0,1199,,0.55,,0,2.94,25,,Ambient,50,50,50,,38.97
,,S25F75,109,59.41,25.75,8.03,,1.5,2.81,327,4.294,58.158,24.351,,8.517,0.068,0,0,0,0,0,0,0,95.92,6,143.88,0,1199,,0.55,,0,2.94,25,,Ambient,50,50,50,,7.02
,,S25F76,109,59.41,25.75,8.03,,1.5,2.81,327,4.294,58.158,24.351,,8.517,0.068,0,0,0,0,0,0,0,95.92,8,143.88,0,1199,,0.55,,0,2.94,25,,Ambient,50,50,50,,15.87
,,S25F77,109,59.41,25.75,8.03,,1.5,2.81,327,4.294,58.158,24.351,,8.517,0.068,0,0,0,0,0,0,0,95.92,10,143.88,0,1199,,0.55,,0,2.94,25,,Ambient,50,50,50,,25.44
,,S25F78,109,59.41,25.75,8.03,,1.5,2.81,327,4.294,58.158,24.351,,8.517,0.068,0,0,0,0,0,0,0,95.92,12,143.88,0,1199,,0.55,,0,2.94,25,,Ambient,50,50,50,,32.18
https://doi.org/10.1109/IEC57380.2023.10438710,Effect of Pumice Powder and Silica Fume on Flowability and Compressive Strength of SlagBased Geopolymer,S,500,38.88,33.97,8.51,3.42,2.357,1.01,0,0,0,0,0,0,0,0,,,,,,,78.6,,196.4,0,1250,45,0.55,0.1,0,1,25,,Ambient,50,50,50,21.46,25.12
,,SS5,475,38.88,33.97,8.51,3.42,2.357,1.01,0,0,0,0,0,0,0,25,,,,,,,78.6,,196.4,0,1250,45,0.55,0.1,0,1.11,25,,Ambient,50,50,50,17.84,21.63
,,SS10,450,38.88,33.97,8.51,3.42,2.357,1.01,0,0,0,0,0,0,0,50,,,,,,,78.6,,196.4,0,1250,45,0.55,0.1,0,1.11,25,,Ambient,50,50,50,18.27,23.05
,,SS15,425,38.88,33.97,8.51,3.42,2.357,1.01,0,0,0,0,0,0,0,75,,,,,,,78.6,,196.4,0,1250,45,0.55,0.1,0,1.11,25,,Ambient,50,50,50,21.94,27.41
,,SS20,400,38.88,33.97,8.51,3.42,2.357,1.01,0,0,0,0,0,0,0,100,,,,,,,78.6,,196.4,0,1250,45,0.55,0.1,0,1.11,25,,Ambient,50,50,50,24.18,31.62
,,SS25,375,38.88,33.97,8.51,3.42,2.357,1.01,0,0,0,0,0,0,0,150,,,,,,,78.6,,196.4,0,1250,45,0.55,0.1,0,1.11,25,,Ambient,50,50,50,22.73,29.84
,,SS30,350,38.88,33.97,8.51,3.42,2.357,1.01,0,0,0,0,0,0,0,175,,,,,,,78.6,,196.4,0,1250,45,0.55,0.1,0,1.11,25,,Ambient,50,50,50,20.56,27.93
,,S,500,38.88,33.97,8.51,3.42,2.357,1.01,0,0,0,0,0,0,0,0,,,,,,,78.6,,196.4,0,1250,45,0.55,0.1,0,1,80,,Heat,50,50,50,28.63,35.51
,,SS5,475,38.88,33.97,8.51,3.42,2.357,1.01,0,0,0,0,0,0,0,25,,,,,,,78.6,,196.4,0,1250,45,0.55,0.1,0,1.11,80,,Heat,50,50,50,18.54,23.06
,,SS10,450,38.88,33.97,8.51,3.42,2.357,1.01,0,0,0,0,0,0,0,50,,,,,,,78.6,,196.4,0,1250,45,0.55,0.1,0,1.11,80,,Heat,50,50,50,22.47,28.36
,,SS15,425,38.88,33.97,8.51,3.42,2.357,1.01,0,0,0,0,0,0,0,75,,,,,,,78.6,,196.4,0,1250,45,0.55,0.1,0,1.11,80,,Heat,50,50,50,28.95,34.82
,,SS20,400,38.88,33.97,8.51,3.42,2.357,1.01,0,0,0,0,0,0,0,100,,,,,,,78.6,,196.4,0,1250,45,0.55,0.1,0,1.11,80,,Heat,50,50,50,35.62,42.37
,,SS25,375,38.88,33.97,8.51,3.42,2.357,1.01,0,0,0,0,0,0,0,150,,,,,,,78.6,,196.4,0,1250,45,0.55,0.1,0,1.11,80,,Heat,50,50,50,41.74,48.96
,,SS30,350,38.88,33.97,8.51,3.42,2.357,1.01,0,0,0,0,0,0,0,175,,,,,,,78.6,,196.4,0,1250,45,0.55,0.1,0,1.11,80,,Heat,50,50,50,44.31,52.59
https://doi.org/10.1016/j.conbuildmat.2026.145330,Shape and size effect on the compressive strength of ultra-high performance geopolymer concrete: Effects of steel fiber and binder material composition,UHPGC-0,688,39.52,33.21,13.76,5.52,0.31,2.41,154,1.36,53.73,36.07,0.63,4.02,1.29,45,1.06,96.55,0.51,0.33,0.49,0.15,45,,314,0,905,87,0.4,0.32,0,1.5,80,65,Heat,70,100,150,,127.3
,,UHPGC-1,688,39.52,33.21,13.76,5.52,0.31,2.41,172,1.36,53.73,36.07,0.63,4.02,1.29,45,1.06,96.55,0.51,0.33,0.49,0.15,45,,314,0,905,87,0.4,0.32,0,1.5,80,65,Heat,70,100,150,,139.8
,,UHPGC-2,688,39.52,33.21,13.76,5.52,0.31,2.41,172,1.36,53.73,36.07,0.63,4.02,1.29,45,1.06,96.55,0.51,0.33,0.49,0.15,45,,314,0,905,87,0.4,0.32,0,1.5,80,65,Heat,70,100,150,,153.9
,,UHPGC-3,688,39.52,33.21,13.76,5.52,0.31,2.41,172,1.36,53.73,36.07,0.63,4.02,1.29,45,1.06,96.55,0.51,0.33,0.49,0.15,45,,314,0,905,87,0.4,0.32,0,1.5,80,65,Heat,70,100,150,,168.8
,,UHPGC-4,615,39.52,33.21,13.76,5.52,0.31,2.41,154,1.36,53.73,36.07,0.63,4.02,1.29,136,1.06,96.55,0.51,0.33,0.49,0.15,45,,314,0,905,87,0.4,0.32,0,1.5,80,65,Heat,70,100,150,,132.1
,,UHPGC-5,543,39.52,33.21,13.76,5.52,0.31,2.41,134,1.36,53.73,36.07,0.63,4.02,1.29,226,1.06,96.55,0.51,0.33,0.49,0.15,45,,314,0,905,87,0.4,0.32,0,1.5,80,65,Heat,70,100,150,,157.1
,,UHPGC-6,725,39.52,33.21,13.76,5.52,0.31,2.41,135,1.36,53.73,36.07,0.63,4.02,1.29,45,1.06,96.55,0.51,0.33,0.49,0.15,45,,314,0,905,87,0.4,0.32,0,1.5,80,65,Heat,70,100,150,,151.9
,,UHPGC-7,634,39.52,33.21,13.76,5.52,0.31,2.41,226,1.36,53.73,36.07,0.63,4.02,1.29,45,1.06,96.55,0.51,0.33,0.49,0.15,45,,314,0,905,87,0.4,0.32,0,1.5,80,65,Heat,70,100,150,,132.3
,,UHPGC-0,688,39.52,33.21,13.76,5.52,0.31,2.41,154,1.36,53.73,36.07,0.63,4.02,1.29,45,1.06,96.55,0.51,0.33,0.49,0.15,45,,314,0,905,87,0.4,0.32,0,1.5,80,65,Heat,70,100,150,,120.1
,,UHPGC-1,688,39.52,33.21,13.76,5.52,0.31,2.41,172,1.36,53.73,36.07,0.63,4.02,1.29,45,1.06,96.55,0.51,0.33,0.49,0.15,45,,314,0,905,87,0.4,0.32,0,1.5,80,65,Heat,70,100,150,,132.1
,,UHPGC-2,688,39.52,33.21,13.76,5.52,0.31,2.41,172,1.36,53.73,36.07,0.63,4.02,1.29,45,1.06,96.55,0.51,0.33,0.49,0.15,45,,314,0,905,87,0.4,0.32,0,1.5,80,65,Heat,70,100,150,,144.2
,,UHPGC-3,688,39.52,33.21,13.76,5.52,0.31,2.41,172,1.36,53.73,36.07,0.63,4.02,1.29,45,1.06,96.55,0.51,0.33,0.49,0.15,45,,314,0,905,87,0.4,0.32,0,1.5,80,65,Heat,70,100,150,,157.1
,,UHPGC-4,615,39.52,33.21,13.76,5.52,0.31,2.41,154,1.36,53.73,36.07,0.63,4.02,1.29,136,1.06,96.55,0.51,0.33,0.49,0.15,45,,314,0,905,87,0.4,0.32,0,1.5,80,65,Heat,70,100,150,,123.3
,,UHPGC-5,543,39.52,33.21,13.76,5.52,0.31,2.41,134,1.36,53.73,36.07,0.63,4.02,1.29,226,1.06,96.55,0.51,0.33,0.49,0.15,45,,314,0,905,87,0.4,0.32,0,1.5,80,65,Heat,70,100,150,,146.5
,,UHPGC-6,725,39.52,33.21,13.76,5.52,0.31,2.41,135,1.36,53.73,36.07,0.63,4.02,1.29,45,1.06,96.55,0.51,0.33,0.49,0.15,45,,314,0,905,87,0.4,0.32,0,1.5,80,65,Heat,70,100,150,,141.6
,,UHPGC-7,634,39.52,33.21,13.76,5.52,0.31,2.41,226,1.36,53.73,36.07,0.63,4.02,1.29,45,1.06,96.55,0.51,0.33,0.49,0.15,45,,314,0,905,87,0.4,0.32,0,1.5,80,65,Heat,70,100,150,,124.6
https://doi.org/10.1016/j.matdes.2014.05.001,The effects of ground granulated blast-furnace slag blending with fly ash and activator content on the workability and strength properties of geopolymer concrete cured at ambient temperature,GPC1,40,45.45,29.96,12.25,,0.52,3.62,360,1.9,53.71,27.2,,11.17,0.3,0,0,0,0,0,0,0,45.7,,114.3,1029,651,8,0.4,0.02,0,2.5,20,70,Ambient,150,150,150,31,47
,,GPC2,80,45.45,29.96,12.25,,0.52,3.62,320,1.9,53.71,27.2,,11.17,0.3,0,0,0,0,0,0,0,45.7,,114.3,1029,651,8,0.4,0.02,0,2.5,20,70,Ambient,150,150,150,35,43
,,GPC3,40,45.45,29.96,12.25,,0.52,3.62,360,1.9,53.71,27.2,,11.17,0.3,0,0,0,0,0,0,0,64,,96,1029,651,8,0.4,0.02,0,1.5,20,70,Ambient,150,150,150,29,54
,,GPC4,80,45.45,29.96,12.25,,0.52,3.62,320,1.9,53.71,27.2,,11.17,0.3,0,0,0,0,0,0,0,64,,96,1029,651,8,0.4,0.02,1.5,1.5,20,70,Ambient,150,150,150,11,25
,,GPC5,0,45.45,29.96,12.25,,0.52,3.62,400,1.9,53.71,27.2,,11.17,0.3,0,0,0,0,0,0,0,40,,100,1222,658,8,0.35,0.02,1.5,2.5,20,70,Ambient,150,150,150,15,27
,,GPC6,40,45.45,29.96,12.25,,0.52,3.62,360,1.9,53.71,27.2,,11.17,0.3,0,0,0,0,0,0,0,40,,100,1216,655,8,0.35,0.02,1.5,2.5,20,70,Ambient,150,150,150,22,35
,,GPC7,80,45.45,29.96,12.25,,0.52,3.62,320,1.9,53.71,27.2,,11.17,0.3,0,0,0,0,0,0,0,40,,100,1216,655,8,0.35,0.02,1.5,2.5,20,70,Ambient,150,150,150,8,27
,,GPC8,0,45.45,29.96,12.25,,0.52,3.62,400,1.9,53.71,27.2,,11.17,0.3,0,0,0,0,0,0,0,60,,84,1222,658,8,0.35,0.02,1.5,1.5,20,70,Ambient,150,150,150,14,27
,,GPC9,40,45.45,29.96,12.25,,0.52,3.62,360,1.9,53.71,27.2,,11.17,0.3,0,0,0,0,0,0,0,60,,84,1216,655,8,0.35,0.02,1.5,1.5,20,70,Ambient,150,150,150,25,45
,,GPC10,80,45.45,29.96,12.25,,0.52,3.62,320,1.9,53.71,27.2,,11.17,0.3,0,0,0,0,0,0,0,60,,84,1216,655,8,0.35,0.02,1.5,1.5,20,70,Ambient,150,150,150,36,48
https://doi.org/10.1016/j.conbuildmat.2015.05.001,Shape and size effect on the compressive strength of ultra-high performance geopolymer concrete: Effects of steel fiber and binder material composition,M1,,46,30.53,13.67,5.09,0.33,,,3.32,52.31,27.04,6.85,1.23,0.99,0,0,0,0,0,0,0,60,10,0,,0,,0.6,0.30,0,,23,,Ambient,50,50,50,0,1.5
,,M2,,46,30.53,13.67,5.09,0.33,,,3.32,52.31,27.04,6.85,1.23,0.99,0,0,0,0,0,0,0,60,10,0,,0,,0.6,0.30,0,,23,,Ambient,50,50,50,6.5,18.3
,,M3,,46,30.53,13.67,5.09,0.33,,,3.32,52.31,27.04,6.85,1.23,0.99,0,0,0,0,0,0,0,60,10,0,,0,,0.6,0.30,0,,23,,Ambient,50,50,50,15.5,27.1
,,M4,,46,30.53,13.67,5.09,0.33,,,3.32,52.31,27.04,6.85,1.23,0.99,0,0,0,0,0,0,0,20,10,40,,0,,0.6,0.30,0,,23,,Ambient,50,50,50,0,42.8
,,M5,,46,30.53,13.67,5.09,0.33,,,3.32,52.31,27.04,6.85,1.23,0.99,0,0,0,0,0,0,0,20,10,40,,0,,0.6,0.30,0,,23,,Ambient,50,50,50,84.9,114.5
,,M6,,46,30.53,13.67,5.09,0.33,,,3.32,52.31,27.04,6.85,1.23,0.99,0,0,0,0,0,0,0,20,10,40,,0,,0.6,0.30,0,,23,,Ambient,50,50,50,144.4,171.7
,,M7,,46,30.53,13.67,5.09,0.33,,,3.32,52.31,27.04,6.85,1.23,0.99,0,0,0,0,0,0,0,0,10,60,,0,,0.6,0.30,0,,23,,Ambient,50,50,50,0,0
,,M8,,46,30.53,13.67,5.09,0.33,,,3.32,52.31,27.04,6.85,1.23,0.99,0,0,0,0,0,0,0,0,10,60,,0,,0.6,0.30,0,,23,,Ambient,50,50,50,38.7,54.9
,,M9,,46,30.53,13.67,5.09,0.33,,,3.32,52.31,27.04,6.85,1.23,0.99,0,0,0,0,0,0,0,0,10,60,,0,,0.6,,0,,23,,Ambient,50,50,50,119.6,173
https://doi.org/10.1016/j.conbuildmat.2014.09.059,The fresh and engineering properties of alkali activated slag as a function of fly ash replacement and alkali concentration,0.5FA0,1377,40.54,33.32,14.99,7.1,0.31,,0,2.36,61.83,20.39,0.7,5.38,,0,0,0,0,0,0,0,48.8,5,640,0,0,0,0.5,,0,0,,,,50,50,50,41.82,46.61
