GGBS_kg_m3,GGBS_CaO_%,GGBS_SiO2_%,GGBS_Al2O3_%,GGBS_MgO_%,GGBS_Fe2O3_%,GGBS_SO3_%,FlyAsh_kg_m3,FA_CaO_%,FA_SiO2_%,FA_Al2O3_%,FA_MgO_%,FA_Fe2O3_%,FA_SO3_%,SF_kg_m3,SF_CaO_%,SF_SiO2_%,SF_Al2O3_%,SF_MgO_%,SF_Fe2O3_%,SF_SO3_%,Total NaOH (kg in 1m3 mix),Concentration (M) NaOH,Total Na2SiO3 (kg in 1m3 of mix),Coarse Aggregate (kg/m3),Fine Aggregates (kg/m3),Water (kg/m3),Activator_Binder_Ratio,Water_Binder_Ratio,Superplasticizer_%,SiO2 to Na2O (silicate modulus),Curing_Temperature,Relative Humidity,Condition,Length (mm),Breadth (mm),height (mm),CS 7 day (Mpa),CS 28 day (Mpa)
360.34,37.71,35.85,13.39,9.1,1.06,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,94.0,1.2,0.95,1.6,0.0,27.03,6.0,135.17,1108.8,739.2,241.3,0.45,0.48,0.0,2.35,23.0,65.0,0,100.0,100.0,100.0,55.2,66.7
341.38,37.71,35.85,13.39,9.1,1.06,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,94.0,1.2,0.95,1.6,0.0,25.6,6.0,127.99,1108.8,739.2,228.6,0.45,0.48,0.0,2.35,23.0,65.0,0,100.0,100.0,100.0,60.1,70.3
322.41,37.71,35.85,13.39,9.1,1.06,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,94.0,1.2,0.95,1.6,0.0,24.18,6.0,120.92,1108.8,739.2,215.9,0.45,0.48,0.0,2.35,23.0,65.0,0,100.0,100.0,100.0,54.0,72.9
303.49,37.71,35.85,13.39,9.1,1.06,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,94.0,1.2,0.95,1.6,0.0,22.76,6.0,113.82,1108.8,739.2,203.3,0.45,0.48,0.0,2.35,23.0,65.0,0,100.0,100.0,100.0,67.1,78.9
284.48,37.71,35.85,13.39,9.1,1.06,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,94.0,1.2,0.95,1.6,0.0,21.34,6.0,106.69,1108.8,739.2,190.6,0.45,0.48,0.0,2.35,23.0,65.0,0,100.0,100.0,100.0,69.3,82.6
265.52,37.71,35.85,13.39,9.1,1.06,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,94.0,1.2,0.95,1.6,0.0,19.91,6.0,99.55,1108.8,739.2,177.9,0.45,0.48,0.0,2.35,23.0,65.0,0,100.0,100.0,100.0,71.5,86.8
360.34,37.71,35.85,13.39,9.1,1.06,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.97,0.95,94.0,1.2,0.95,1.6,0.0,28.45,8.0,142.23,1108.8,739.2,254.0,0.45,0.48,0.0,2.35,23.0,65.0,0,100.0,100.0,100.0,45.3,55.1
341.38,37.71,35.85,13.39,9.1,1.06,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.93,0.95,94.0,1.2,0.95,1.6,0.0,27.03,8.0,135.17,1108.8,739.2,241.3,0.45,0.48,0.0,2.35,23.0,65.0,0,100.0,100.0,100.0,51.8,63.4
322.41,37.71,35.85,13.39,9.1,1.06,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.9,0.95,94.0,1.2,0.95,1.6,0.0,25.6,8.0,127.99,1108.8,739.2,228.6,0.45,0.48,0.0,2.35,23.0,65.0,0,100.0,100.0,100.0,56.7,68.2
303.49,37.71,35.85,13.39,9.1,1.06,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.86,0.95,94.0,1.2,0.95,1.6,0.0,24.18,8.0,120.92,1108.8,739.2,215.9,0.45,0.48,0.0,2.35,23.0,65.0,0,100.0,100.0,100.0,60.4,71.0
284.48,37.71,35.85,13.39,9.1,1.06,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.83,0.95,94.0,1.2,0.95,1.6,0.0,22.76,8.0,113.82,1108.8,739.2,203.3,0.45,0.48,0.0,2.35,23.0,65.0,0,100.0,100.0,100.0,63.0,75.2
265.52,37.71,35.85,13.39,9.1,1.06,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.79,0.95,94.0,1.2,0.95,1.6,0.0,21.34,8.0,106.69,1108.8,739.2,190.6,0.45,0.48,0.0,2.35,23.0,65.0,0,100.0,100.0,100.0,65.1,77.8
265.52,37.71,35.85,13.39,9.1,1.06,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.86,0.95,94.0,1.2,0.95,1.6,0.0,19.91,8.0,99.55,1108.8,739.2,177.9,0.45,0.48,0.0,2.35,23.0,65.0,0,100.0,100.0,100.0,67.2,79.5
436.0,59.41,25.75,8.03,7.09,1.5,2.81,0.0,4.294,58.158,24.351,0.63,8.517,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.92,6.0,143.88,0.0,1199.0,119.50999999999999,0.55,0.3,0.0,2.94,25.0,65.0,0,50.0,50.0,50.0,34.0,15.59
436.0,59.41,25.75,8.03,7.09,1.5,2.81,0.0,4.294,58.158,24.351,0.63,8.517,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.92,8.0,143.88,0.0,1199.0,119.50999999999999,0.55,0.3,0.0,2.94,25.0,65.0,0,50.0,50.0,50.0,34.0,36.3
436.0,59.41,25.75,8.03,7.09,1.5,2.81,0.0,4.294,58.158,24.351,0.63,8.517,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.92,10.0,143.88,0.0,1199.0,119.50999999999999,0.55,0.3,0.0,2.94,25.0,65.0,0,50.0,50.0,50.0,34.0,50.23
436.0,59.41,25.75,8.03,7.09,1.5,2.81,0.0,4.294,58.158,24.351,0.63,8.517,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.92,12.0,143.88,0.0,1199.0,119.50999999999999,0.55,0.3,0.0,2.94,25.0,65.0,0,50.0,50.0,50.0,34.0,55.0
327.0,59.41,25.75,8.03,7.09,1.5,2.81,109.0,4.294,58.158,24.351,0.63,8.517,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.92,6.0,143.88,0.0,1199.0,119.50999999999999,0.55,0.3,0.0,2.94,25.0,65.0,0,50.0,50.0,50.0,34.0,26.52
327.0,59.41,25.75,8.03,7.09,1.5,2.81,109.0,4.294,58.158,24.351,0.63,8.517,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.92,8.0,143.88,0.0,1199.0,119.50999999999999,0.55,0.3,0.0,2.94,25.0,65.0,0,50.0,50.0,50.0,34.0,43.67
327.0,59.41,25.75,8.03,7.09,1.5,2.81,109.0,4.294,58.158,24.351,0.63,8.517,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.92,10.0,143.88,0.0,1199.0,119.50999999999999,0.55,0.3,0.0,2.94,25.0,65.0,0,50.0,50.0,50.0,34.0,41.52
327.0,59.41,25.75,8.03,7.09,1.5,2.81,109.0,4.294,58.158,24.351,0.63,8.517,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.92,12.0,143.88,0.0,1199.0,119.50999999999999,0.55,0.3,0.0,2.94,25.0,65.0,0,50.0,50.0,50.0,34.0,47.6
218.0,59.41,25.75,8.03,7.09,1.5,2.81,218.0,4.294,58.158,24.351,0.63,8.517,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.92,6.0,143.88,0.0,1199.0,119.50999999999999,0.55,0.3,0.0,2.94,25.0,65.0,0,50.0,50.0,50.0,34.0,16.99
218.0,59.41,25.75,8.03,7.09,1.5,2.81,218.0,4.294,58.158,24.351,0.63,8.517,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.92,8.0,143.88,0.0,1199.0,119.50999999999999,0.55,0.3,0.0,2.94,25.0,65.0,0,50.0,50.0,50.0,34.0,29.55
218.0,59.41,25.75,8.03,7.09,1.5,2.81,218.0,4.294,58.158,24.351,0.63,8.517,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.92,10.0,143.88,0.0,1199.0,119.50999999999999,0.55,0.3,0.0,2.94,25.0,65.0,0,50.0,50.0,50.0,34.0,40.8
109.0,59.41,25.75,8.03,7.09,1.5,2.81,327.0,4.294,58.158,24.351,0.63,8.517,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.92,12.0,143.88,0.0,1199.0,119.50999999999999,0.55,0.3,0.0,2.94,25.0,65.0,0,50.0,50.0,50.0,34.0,38.97
109.0,59.41,25.75,8.03,7.09,1.5,2.81,327.0,4.294,58.158,24.351,0.63,8.517,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.92,6.0,143.88,0.0,1199.0,119.50999999999999,0.55,0.3,0.0,2.94,25.0,65.0,0,50.0,50.0,50.0,34.0,7.02
109.0,59.41,25.75,8.03,7.09,1.5,2.81,327.0,4.294,58.158,24.351,0.63,8.517,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.92,8.0,143.88,0.0,1199.0,119.50999999999999,0.55,0.3,0.0,2.94,25.0,65.0,0,50.0,50.0,50.0,34.0,15.87
109.0,59.41,25.75,8.03,7.09,1.5,2.81,327.0,4.294,58.158,24.351,0.63,8.517,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.92,10.0,143.88,0.0,1199.0,119.50999999999999,0.55,0.3,0.0,2.94,25.0,65.0,0,50.0,50.0,50.0,34.0,25.44
109.0,59.41,25.75,8.03,7.09,1.5,2.81,327.0,4.294,58.158,24.351,0.63,8.517,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.92,12.0,143.88,0.0,1199.0,119.50999999999999,0.55,0.3,0.0,2.94,25.0,65.0,0,50.0,50.0,50.0,34.0,32.18
500.0,38.88,33.97,8.51,3.42,2.357,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.6,10.0,196.4,0.0,1250.0,45.0,0.55,0.1,0.0,1.0,25.0,65.0,0,50.0,50.0,50.0,21.46,25.12
475.0,38.88,33.97,8.51,3.42,2.357,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,78.6,10.0,196.4,0.0,1250.0,45.0,0.55,0.1,0.0,1.11,25.0,65.0,0,50.0,50.0,50.0,17.84,21.63
450.0,38.88,33.97,8.51,3.42,2.357,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,78.6,10.0,196.4,0.0,1250.0,45.0,0.55,0.1,0.0,1.11,25.0,65.0,0,50.0,50.0,50.0,18.27,23.05
425.0,38.88,33.97,8.51,3.42,2.357,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,78.6,10.0,196.4,0.0,1250.0,45.0,0.55,0.1,0.0,1.11,25.0,65.0,0,50.0,50.0,50.0,21.94,27.41
400.0,38.88,33.97,8.51,3.42,2.357,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,78.6,10.0,196.4,0.0,1250.0,45.0,0.55,0.1,0.0,1.11,25.0,65.0,0,50.0,50.0,50.0,24.18,31.62
375.0,38.88,33.97,8.51,3.42,2.357,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,78.6,10.0,196.4,0.0,1250.0,45.0,0.55,0.1,0.0,1.11,25.0,65.0,0,50.0,50.0,50.0,22.73,29.84
350.0,38.88,33.97,8.51,3.42,2.357,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,78.6,10.0,196.4,0.0,1250.0,45.0,0.55,0.1,0.0,1.11,25.0,65.0,0,50.0,50.0,50.0,20.56,27.93
500.0,38.88,33.97,8.51,3.42,2.357,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.6,10.0,196.4,0.0,1250.0,45.0,0.55,0.1,0.0,1.0,80.0,65.0,1,50.0,50.0,50.0,28.63,35.51
475.0,38.88,33.97,8.51,3.42,2.357,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,78.6,10.0,196.4,0.0,1250.0,45.0,0.55,0.1,0.0,1.11,80.0,65.0,1,50.0,50.0,50.0,18.54,23.06
450.0,38.88,33.97,8.51,3.42,2.357,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,78.6,10.0,196.4,0.0,1250.0,45.0,0.55,0.1,0.0,1.11,80.0,65.0,1,50.0,50.0,50.0,22.47,28.36
425.0,38.88,33.97,8.51,3.42,2.357,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,78.6,10.0,196.4,0.0,1250.0,45.0,0.55,0.1,0.0,1.11,80.0,65.0,1,50.0,50.0,50.0,28.95,34.82
400.0,38.88,33.97,8.51,3.42,2.357,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,78.6,10.0,196.4,0.0,1250.0,45.0,0.55,0.1,0.0,1.11,80.0,65.0,1,50.0,50.0,50.0,35.62,42.37
375.0,38.88,33.97,8.51,3.42,2.357,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,78.6,10.0,196.4,0.0,1250.0,45.0,0.55,0.1,0.0,1.11,80.0,65.0,1,50.0,50.0,50.0,41.74,48.96
350.0,38.88,33.97,8.51,3.42,2.357,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,78.6,10.0,196.4,0.0,1250.0,45.0,0.55,0.1,0.0,1.11,80.0,65.0,1,50.0,50.0,50.0,44.31,52.59
688.0,39.52,33.21,13.76,5.52,0.31,2.41,154.0,1.36,53.73,36.07,0.63,4.02,1.29,45.0,1.06,96.55,0.51,0.33,0.49,0.15,45.0,10.0,314.0,0.0,905.0,87.0,0.4,0.32,0.0,1.5,80.0,65.0,1,70.0,100.0,150.0,34.0,127.3
688.0,39.52,33.21,13.76,5.52,0.31,2.41,172.0,1.36,53.73,36.07,0.63,4.02,1.29,45.0,1.06,96.55,0.51,0.33,0.49,0.15,45.0,10.0,314.0,0.0,905.0,87.0,0.4,0.32,0.0,1.5,80.0,65.0,1,70.0,100.0,150.0,34.0,139.8
688.0,39.52,33.21,13.76,5.52,0.31,2.41,172.0,1.36,53.73,36.07,0.63,4.02,1.29,45.0,1.06,96.55,0.51,0.33,0.49,0.15,45.0,10.0,314.0,0.0,905.0,87.0,0.4,0.32,0.0,1.5,80.0,65.0,1,70.0,100.0,150.0,34.0,153.9
688.0,39.52,33.21,13.76,5.52,0.31,2.41,172.0,1.36,53.73,36.07,0.63,4.02,1.29,45.0,1.06,96.55,0.51,0.33,0.49,0.15,45.0,10.0,314.0,0.0,905.0,87.0,0.4,0.32,0.0,1.5,80.0,65.0,1,70.0,100.0,150.0,34.0,168.8
615.0,39.52,33.21,13.76,5.52,0.31,2.41,154.0,1.36,53.73,36.07,0.63,4.02,1.29,136.0,1.06,96.55,0.51,0.33,0.49,0.15,45.0,10.0,314.0,0.0,905.0,87.0,0.4,0.32,0.0,1.5,80.0,65.0,1,70.0,100.0,150.0,34.0,132.1
543.0,39.52,33.21,13.76,5.52,0.31,2.41,134.0,1.36,53.73,36.07,0.63,4.02,1.29,226.0,1.06,96.55,0.51,0.33,0.49,0.15,45.0,10.0,314.0,0.0,905.0,87.0,0.4,0.32,0.0,1.5,80.0,65.0,1,70.0,100.0,150.0,34.0,157.1
725.0,39.52,33.21,13.76,5.52,0.31,2.41,135.0,1.36,53.73,36.07,0.63,4.02,1.29,45.0,1.06,96.55,0.51,0.33,0.49,0.15,45.0,10.0,314.0,0.0,905.0,87.0,0.4,0.32,0.0,1.5,80.0,65.0,1,70.0,100.0,150.0,34.0,151.9
634.0,39.52,33.21,13.76,5.52,0.31,2.41,226.0,1.36,53.73,36.07,0.63,4.02,1.29,45.0,1.06,96.55,0.51,0.33,0.49,0.15,45.0,10.0,314.0,0.0,905.0,87.0,0.4,0.32,0.0,1.5,80.0,65.0,1,70.0,100.0,150.0,34.0,132.3
688.0,39.52,33.21,13.76,5.52,0.31,2.41,154.0,1.36,53.73,36.07,0.63,4.02,1.29,45.0,1.06,96.55,0.51,0.33,0.49,0.15,45.0,10.0,314.0,0.0,905.0,87.0,0.4,0.32,0.0,1.5,80.0,65.0,1,70.0,100.0,150.0,34.0,120.1
688.0,39.52,33.21,13.76,5.52,0.31,2.41,172.0,1.36,53.73,36.07,0.63,4.02,1.29,45.0,1.06,96.55,0.51,0.33,0.49,0.15,45.0,10.0,314.0,0.0,905.0,87.0,0.4,0.32,0.0,1.5,80.0,65.0,1,70.0,100.0,150.0,34.0,132.1
688.0,39.52,33.21,13.76,5.52,0.31,2.41,172.0,1.36,53.73,36.07,0.63,4.02,1.29,45.0,1.06,96.55,0.51,0.33,0.49,0.15,45.0,10.0,314.0,0.0,905.0,87.0,0.4,0.32,0.0,1.5,80.0,65.0,1,70.0,100.0,150.0,34.0,144.2
688.0,39.52,33.21,13.76,5.52,0.31,2.41,172.0,1.36,53.73,36.07,0.63,4.02,1.29,45.0,1.06,96.55,0.51,0.33,0.49,0.15,45.0,10.0,314.0,0.0,905.0,87.0,0.4,0.32,0.0,1.5,80.0,65.0,1,70.0,100.0,150.0,34.0,157.1
615.0,39.52,33.21,13.76,5.52,0.31,2.41,154.0,1.36,53.73,36.07,0.63,4.02,1.29,136.0,1.06,96.55,0.51,0.33,0.49,0.15,45.0,10.0,314.0,0.0,905.0,87.0,0.4,0.32,0.0,1.5,80.0,65.0,1,70.0,100.0,150.0,34.0,123.3
543.0,39.52,33.21,13.76,5.52,0.31,2.41,134.0,1.36,53.73,36.07,0.63,4.02,1.29,226.0,1.06,96.55,0.51,0.33,0.49,0.15,45.0,10.0,314.0,0.0,905.0,87.0,0.4,0.32,0.0,1.5,80.0,65.0,1,70.0,100.0,150.0,34.0,146.5
725.0,39.52,33.21,13.76,5.52,0.31,2.41,135.0,1.36,53.73,36.07,0.63,4.02,1.29,45.0,1.06,96.55,0.51,0.33,0.49,0.15,45.0,10.0,314.0,0.0,905.0,87.0,0.4,0.32,0.0,1.5,80.0,65.0,1,70.0,100.0,150.0,34.0,141.6
634.0,39.52,33.21,13.76,5.52,0.31,2.41,226.0,1.36,53.73,36.07,0.63,4.02,1.29,45.0,1.06,96.55,0.51,0.33,0.49,0.15,45.0,10.0,314.0,0.0,905.0,87.0,0.4,0.32,0.0,1.5,80.0,65.0,1,70.0,100.0,150.0,34.0,124.6
40.0,45.45,29.96,12.25,7.09,0.52,3.62,360.0,1.9,53.71,27.2,0.63,11.17,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.7,10.0,114.3,1029.0,651.0,8.0,0.4,0.02,0.0,2.5,20.0,70.0,0,150.0,150.0,150.0,31.0,47.0
80.0,45.45,29.96,12.25,7.09,0.52,3.62,320.0,1.9,53.71,27.2,0.63,11.17,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.7,10.0,114.3,1029.0,651.0,8.0,0.4,0.02,0.0,2.5,20.0,70.0,0,150.0,150.0,150.0,35.0,43.0
40.0,45.45,29.96,12.25,7.09,0.52,3.62,360.0,1.9,53.71,27.2,0.63,11.17,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,10.0,96.0,1029.0,651.0,8.0,0.4,0.02,0.0,1.5,20.0,70.0,0,150.0,150.0,150.0,29.0,54.0
80.0,45.45,29.96,12.25,7.09,0.52,3.62,320.0,1.9,53.71,27.2,0.63,11.17,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,10.0,96.0,1029.0,651.0,8.0,0.4,0.02,1.5,1.5,20.0,70.0,0,150.0,150.0,150.0,11.0,25.0
0.0,45.45,29.96,12.25,7.09,0.52,3.62,400.0,1.9,53.71,27.2,0.63,11.17,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,10.0,100.0,1222.0,658.0,8.0,0.35,0.02,1.5,2.5,20.0,70.0,0,150.0,150.0,150.0,15.0,27.0
40.0,45.45,29.96,12.25,7.09,0.52,3.62,360.0,1.9,53.71,27.2,0.63,11.17,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,10.0,100.0,1216.0,655.0,8.0,0.35,0.02,1.5,2.5,20.0,70.0,0,150.0,150.0,150.0,22.0,35.0
80.0,45.45,29.96,12.25,7.09,0.52,3.62,320.0,1.9,53.71,27.2,0.63,11.17,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,10.0,100.0,1216.0,655.0,8.0,0.35,0.02,1.5,2.5,20.0,70.0,0,150.0,150.0,150.0,8.0,27.0
0.0,45.45,29.96,12.25,7.09,0.52,3.62,400.0,1.9,53.71,27.2,0.63,11.17,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,10.0,84.0,1222.0,658.0,8.0,0.35,0.02,1.5,1.5,20.0,70.0,0,150.0,150.0,150.0,14.0,27.0
40.0,45.45,29.96,12.25,7.09,0.52,3.62,360.0,1.9,53.71,27.2,0.63,11.17,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,10.0,84.0,1216.0,655.0,8.0,0.35,0.02,1.5,1.5,20.0,70.0,0,150.0,150.0,150.0,25.0,45.0
80.0,45.45,29.96,12.25,7.09,0.52,3.62,320.0,1.9,53.71,27.2,0.63,11.17,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,10.0,84.0,1216.0,655.0,8.0,0.35,0.02,1.5,1.5,20.0,70.0,0,150.0,150.0,150.0,36.0,48.0
225.0,46.0,30.53,13.67,5.09,0.33,1.01,200.0,3.32,52.31,27.04,6.85,1.23,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,10.0,0.0,1050.0,0.0,119.50999999999999,0.6,0.3,0.0,2.0,23.0,65.0,0,50.0,50.0,50.0,0.0,1.5
225.0,46.0,30.53,13.67,5.09,0.33,1.01,200.0,3.32,52.31,27.04,6.85,1.23,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,10.0,0.0,1050.0,0.0,119.50999999999999,0.6,0.3,0.0,2.0,23.0,65.0,0,50.0,50.0,50.0,6.5,18.3
225.0,46.0,30.53,13.67,5.09,0.33,1.01,200.0,3.32,52.31,27.04,6.85,1.23,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,10.0,0.0,1050.0,0.0,119.50999999999999,0.6,0.3,0.0,2.0,23.0,65.0,0,50.0,50.0,50.0,15.5,27.1
225.0,46.0,30.53,13.67,5.09,0.33,1.01,200.0,3.32,52.31,27.04,6.85,1.23,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,40.0,1050.0,0.0,119.50999999999999,0.6,0.3,0.0,2.0,23.0,65.0,0,50.0,50.0,50.0,0.0,42.8
225.0,46.0,30.53,13.67,5.09,0.33,1.01,200.0,3.32,52.31,27.04,6.85,1.23,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,40.0,1050.0,0.0,119.50999999999999,0.6,0.3,0.0,2.0,23.0,65.0,0,50.0,50.0,50.0,84.9,114.5
225.0,46.0,30.53,13.67,5.09,0.33,1.01,200.0,3.32,52.31,27.04,6.85,1.23,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,40.0,1050.0,0.0,119.50999999999999,0.6,0.3,0.0,2.0,23.0,65.0,0,50.0,50.0,50.0,144.4,171.7
225.0,46.0,30.53,13.67,5.09,0.33,1.01,200.0,3.32,52.31,27.04,6.85,1.23,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,60.0,1050.0,0.0,119.50999999999999,0.6,0.3,0.0,2.0,23.0,65.0,0,50.0,50.0,50.0,0.0,0.0
225.0,46.0,30.53,13.67,5.09,0.33,1.01,200.0,3.32,52.31,27.04,6.85,1.23,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,60.0,1050.0,0.0,119.50999999999999,0.6,0.3,0.0,2.0,23.0,65.0,0,50.0,50.0,50.0,38.7,54.9
225.0,46.0,30.53,13.67,5.09,0.33,1.01,200.0,3.32,52.31,27.04,6.85,1.23,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,60.0,1050.0,0.0,119.50999999999999,0.6,0.3,0.0,2.0,23.0,65.0,0,50.0,50.0,50.0,119.6,173.0
1377.0,40.54,33.32,14.99,7.1,0.31,1.01,0.0,2.36,61.83,20.39,0.7,5.38,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8,5.0,640.0,0.0,0.0,0.0,0.5,0.3,0.0,0.0,24.0,65.0,2,50.0,50.0,50.0,41.82,46.61
1102.0,40.54,33.32,14.99,7.1,0.31,1.01,215.0,2.36,61.83,20.39,0.7,5.38,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8,5.0,640.0,0.0,0.0,0.0,0.5,0.3,0.0,0.0,24.0,65.0,2,50.0,50.0,50.0,38.74,42.95
826.0,40.54,33.32,14.99,7.1,0.31,1.01,429.0,2.36,61.83,20.39,0.7,5.38,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8,5.0,640.0,0.0,0.0,0.0,0.5,0.3,0.0,0.0,24.0,65.0,2,50.0,50.0,50.0,33.58,37.12
551.0,40.54,33.32,14.99,7.1,0.31,1.01,643.0,2.36,61.83,20.39,0.7,5.38,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8,5.0,640.0,0.0,0.0,0.0,0.5,0.3,0.0,0.0,24.0,65.0,2,50.0,50.0,50.0,27.96,31.88
1365.0,40.54,33.32,14.99,7.1,0.31,1.01,0.0,2.36,61.83,20.39,0.7,5.38,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.7,5.0,586.0,0.0,0.0,0.0,0.5,0.3,0.0,0.0,24.0,65.0,2,50.0,50.0,50.0,74.63,85.09
1092.0,40.54,33.32,14.99,7.1,0.31,1.01,213.0,2.36,61.83,20.39,0.7,5.38,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.7,5.0,586.0,0.0,0.0,0.0,0.5,0.3,0.0,0.0,24.0,65.0,2,50.0,50.0,50.0,70.44,79.83
819.0,40.54,33.32,14.99,7.1,0.31,1.01,425.0,2.36,61.83,20.39,0.7,5.38,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.7,5.0,586.0,0.0,0.0,0.0,0.5,0.3,0.0,0.0,24.0,65.0,2,50.0,50.0,50.0,64.92,72.18
546.0,40.54,33.32,14.99,7.1,0.31,1.01,638.0,2.36,61.83,20.39,0.7,5.38,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.7,5.0,586.0,0.0,0.0,0.0,0.5,0.3,0.0,0.0,24.0,65.0,2,50.0,50.0,50.0,55.37,62.74
